#timeslot	 max ID in flow 1-max ID ACKed in flow 1	 max ID in flow 2-max ID ACKed in flow 2
10821	99	13
10822	100	15
10823	101	15
10824	103	18
10825	104	21
10826	106	22
10827	106	23
10828	109	24
10829	113	26
10830	118	27
10831	119	29
10832	120	31
10833	122	33
10834	125	35
10835	127	36
10836	129	41
10837	130	42
10838	132	43
10839	134	45
10840	135	45
10841	137	45
10842	139	46
10843	139	47
10844	141	47
10845	141	49
10846	143	50
10847	147	52
10848	148	53
10849	149	55
10850	150	57
10851	152	60
10852	112	14
10853	113	12
10854	114	14
10855	115	16
10856	117	18
10857	98	13
10858	100	13
10859	101	12
10860	102	12
10861	102	15
10862	100	19
10863	100	19
10864	102	12
10865	104	13
10866	105	14
10867	105	15
10868	107	15
10869	109	16
10870	112	18
10871	114	20
10872	116	20
10873	116	21
10874	119	22
10875	119	23
10876	120	23
10877	123	26
10878	125	29
10879	125	30
10880	129	31
10881	131	33
10882	133	34
10883	134	38
10884	135	39
10885	136	41
10886	137	43
10887	138	45
10888	139	46
10889	139	47
10890	140	48
10891	142	49
10892	94	7
10893	95	8
10894	94	8
10895	93	4
10896	91	2
10897	92	1
10898	94	1
10899	96	1
10900	96	1
10901	99	1
10902	103	3
10903	91	2
10904	90	2
10905	90	1
10906	95	0
10907	95	1
10908	93	1
10909	93	2
10910	91	4
10911	89	3
10912	88	4
10913	90	5
10914	93	7
10915	93	8
10916	94	9
10917	96	9
10918	90	6
10919	90	8
10920	89	9
10921	89	10
10922	88	11
10923	90	11
10924	93	15
10925	93	17
10926	96	8
10927	97	8
10928	98	8
10929	99	9
10930	86	7
10931	86	5
10932	88	4
10933	89	3
10934	86	4
10935	86	4
10936	88	4
10937	89	7
10938	86	9
10939	85	11
10940	85	11
10941	85	14
10942	85	17
10943	84	17
10944	83	7
10945	86	9
10946	85	10
10947	87	10
10948	90	8
10949	90	10
10950	92	10
10951	96	10
10952	93	10
10953	96	11
10954	99	11
10955	100	13
10956	102	12
10957	104	12
10958	97	6
10959	96	6
10960	99	8
10961	99	10
10962	98	13
10963	101	13
10964	101	13
10965	99	13
10966	102	13
10967	104	13
10968	104	13
10969	102	13
10970	104	14
10971	106	16
10972	107	17
10973	103	20
10974	103	23
10975	103	25
10976	104	26
10977	100	26
10978	100	29
10979	100	2
10980	101	2
10981	104	4
10982	106	7
10983	107	10
10984	108	11
10985	109	11
10986	111	11
10987	111	12
10988	113	13
10989	116	18
10990	117	19
10991	118	19
10992	121	21
10993	124	22
10994	126	24
10995	128	28
10996	128	28
10997	130	28
10998	130	28
10999	132	32
11000	132	33
11001	132	34
11002	132	35
11003	133	39
11004	136	41
11005	100	4
11006	99	3
11007	99	1
11008	98	0
11009	98	2
11010	96	2
11011	99	1
11012	102	2
11013	106	4
11014	107	4
11015	109	5
11016	110	6
11017	115	7
11018	116	10
11019	117	12
11020	119	14
11021	123	16
11022	123	16
11023	123	18
11024	123	18
11025	121	19
11026	122	20
11027	125	22
11028	128	23
11029	133	24
11030	136	25
11031	136	26
11032	139	27
11033	140	30
11034	141	31
11035	141	33
11036	144	33
11037	145	34
11038	148	34
11039	150	34
11040	153	36
11041	153	38
11042	153	39
11043	153	40
11044	155	40
11045	156	41
11046	158	44
11047	161	46
11048	162	48
11049	168	49
11050	169	50
11051	169	52
11052	170	55
11053	172	56
11054	174	59
11055	177	61
11056	177	61
11057	178	62
11058	180	63
11059	181	65
11060	182	66
11061	184	67
11062	185	67
11063	185	68
11064	185	69
11065	190	70
11066	192	73
11067	192	74
11068	194	76
11069	199	77
11070	200	79
11071	202	81
11072	203	82
11073	203	83
11074	208	86
11075	208	87
11076	97	6
11077	97	5
11078	96	6
11079	95	4
11080	98	3
11081	98	2
11082	100	5
11083	102	7
11084	104	5
11085	106	6
11086	109	7
11087	111	9
11088	114	10
11089	115	5
11090	115	5
11091	116	7
11092	116	10
11093	117	4
11094	118	4
11095	97	4
11096	99	4
11097	102	5
11098	104	7
11099	99	2
11100	101	4
11101	102	5
11102	103	5
11103	103	6
11104	104	7
11105	106	13
11106	108	16
11107	112	16
11108	115	14
11109	116	15
11110	119	9
11111	119	10
11112	121	8
11113	122	9
11114	126	9
11115	126	10
11116	128	14
11117	99	9
11118	97	9
11119	99	11
11120	98	7
11121	98	7
11122	99	8
11123	97	9
11124	96	12
11125	95	12
11126	99	7
11127	100	8
11128	96	9
11129	95	10
11130	95	9
11131	93	7
11132	93	7
11133	94	7
11134	94	6
11135	96	5
11136	93	4
11137	92	3
11138	93	1
11139	95	2
11140	96	2
11141	97	5
11142	100	2
11143	100	3
11144	102	4
11145	103	5
11146	105	5
11147	106	3
11148	107	3
11149	108	5
11150	111	3
11151	112	5
11152	87	6
11153	85	7
11154	84	2
11155	82	6
11156	82	6
11157	82	6
11158	80	4
11159	78	7
11160	76	7
11161	79	8
11162	82	9
11163	83	6
11164	86	10
11165	89	11
11166	82	9
11167	84	10
11168	84	11
11169	84	9
11170	85	7
11171	86	5
11172	84	5
11173	84	6
11174	84	7
11175	87	9
11176	88	6
11177	89	8
11178	84	8
11179	85	11
11180	86	12
11181	85	15
11182	86	17
11183	83	18
11184	83	20
11185	83	5
11186	82	7
11187	80	6
11188	84	7
11189	84	7
11190	86	9
11191	86	11
11192	88	11
11193	89	12
11194	89	14
11195	92	17
11196	94	20
11197	94	24
11198	96	25
11199	96	27
11200	96	27
11201	99	29
11202	102	30
11203	103	30
11204	104	32
11205	105	33
11206	106	35
11207	106	35
11208	109	36
11209	110	38
11210	112	40
11211	113	41
11212	115	42
11213	117	45
11214	118	46
11215	118	48
11216	120	48
11217	122	51
11218	122	53
11219	125	54
11220	127	54
11221	66	11
11222	70	14
11223	75	12
11224	80	12
11225	81	13
11226	81	15
11227	83	16
11228	85	18
11229	87	19
11230	88	21
11231	88	21
11232	90	26
11233	94	28
11234	90	29
11235	92	31
11236	92	31
11237	93	32
11238	98	33
11239	99	35
11240	101	36
11241	101	36
11242	101	38
11243	104	41
11244	106	45
11245	109	47
11246	94	17
11247	96	18
11248	74	18
11249	76	16
11250	78	16
11251	79	17
11252	80	18
11253	83	18
11254	85	16
11255	87	18
11256	89	23
11257	91	21
11258	94	21
11259	94	24
11260	88	27
11261	91	29
11262	92	32
11263	95	33
11264	98	36
11265	99	37
11266	100	38
11267	102	40
11268	104	41
11269	106	41
11270	108	42
11271	108	43
11272	110	44
11273	112	46
11274	115	47
11275	118	49
11276	118	50
11277	118	51
11278	120	52
11279	120	52
11280	121	54
11281	123	55
11282	124	55
11283	126	56
11284	76	18
11285	75	18
11286	75	18
11287	77	19
11288	82	20
11289	84	22
11290	85	23
11291	80	24
11292	80	26
11293	78	27
11294	79	28
11295	79	8
11296	78	9
11297	76	5
11298	78	7
11299	80	9
11300	83	10
11301	85	12
11302	86	15
11303	88	16
11304	90	16
11305	92	17
11306	92	18
11307	94	21
11308	95	25
11309	98	27
11310	100	29
11311	101	29
11312	102	30
11313	104	33
11314	105	35
11315	107	36
11316	110	38
11317	111	41
11318	113	42
11319	114	43
11320	114	44
11321	115	45
11322	117	46
11323	120	47
11324	122	51
11325	124	53
11326	125	53
11327	128	53
11328	129	54
11329	131	55
11330	134	57
11331	136	59
11332	138	63
11333	139	65
11334	140	68
11335	141	69
11336	142	70
11337	146	72
11338	148	74
11339	149	76
11340	152	76
11341	152	76
11342	152	79
11343	152	80
11344	155	83
11345	157	86
11346	157	87
11347	159	89
11348	162	91
11349	162	93
11350	165	94
11351	169	96
11352	171	98
11353	171	99
11354	171	100
11355	173	100
11356	173	102
11357	76	22
11358	79	22
11359	81	13
11360	84	13
11361	78	14
11362	78	18
11363	81	19
11364	82	21
11365	84	23
11366	83	19
11367	84	23
11368	85	25
11369	88	21
11370	88	21
11371	88	22
11372	90	24
11373	92	25
11374	95	20
11375	99	22
11376	101	23
11377	75	18
11378	75	18
11379	76	18
11380	79	16
11381	80	18
11382	82	17
11383	84	18
11384	88	18
11385	91	20
11386	93	23
11387	94	26
11388	97	28
11389	98	29
11390	99	27
11391	100	28
11392	78	29
11393	78	31
11394	80	31
11395	76	24
11396	75	23
11397	73	22
11398	74	23
11399	75	24
11400	75	26
11401	71	26
11402	70	27
11403	68	28
11404	70	24
11405	70	24
11406	73	26
11407	72	24
11408	73	25
11409	72	25
11410	75	23
11411	77	22
11412	75	23
11413	75	21
11414	76	19
11415	79	18
11416	82	17
11417	84	16
11418	85	16
11419	86	16
11420	89	17
11421	91	19
11422	92	19
11423	92	18
11424	97	21
11425	97	22
11426	100	22
11427	105	24
11428	107	25
11429	108	26
11430	110	21
11431	111	20
11432	112	19
11433	77	18
11434	77	17
11435	77	18
11436	80	18
11437	79	21
11438	81	24
11439	83	16
11440	84	17
11441	80	18
11442	83	18
11443	87	20
11444	88	21
11445	89	21
11446	91	22
11447	88	22
11448	91	22
11449	93	22
11450	95	15
11451	97	17
11452	100	20
11453	105	21
11454	107	25
11455	110	26
11456	112	27
11457	113	28
11458	113	29
11459	115	29
11460	117	30
11461	119	31
11462	121	32
11463	115	8
11464	117	11
11465	118	7
11466	118	9
11467	121	8
11468	123	8
11469	88	5
11470	86	5
11471	86	6
11472	88	8
11473	88	10
11474	91	13
11475	93	13
11476	95	14
11477	98	12
11478	99	14
11479	103	15
11480	107	15
11481	109	19
11482	110	22
11483	111	23
11484	113	24
11485	114	25
11486	117	28
11487	117	30
11488	119	31
11489	120	34
11490	120	34
11491	121	34
11492	122	34
11493	122	34
11494	123	34
11495	125	35
11496	126	35
11497	126	35
11498	126	37
11499	126	37
11500	126	38
11501	128	38
11502	132	40
11503	132	40
11504	135	41
11505	136	43
11506	139	46
11507	140	47
11508	142	48
11509	144	49
11510	145	49
11511	147	51
11512	148	53
11513	149	55
11514	150	57
11515	151	57
11516	152	57
11517	153	57
11518	155	60
11519	156	63
11520	156	65
11521	157	65
11522	157	66
11523	160	66
11524	161	68
11525	163	69
11526	166	70
11527	167	70
11528	168	72
11529	168	72
11530	171	74
11531	173	74
11532	174	77
11533	178	78
11534	181	79
11535	185	81
11536	187	82
11537	189	85
11538	192	85
11539	192	85
11540	193	89
11541	195	89
11542	198	91
11543	198	92
11544	198	93
11545	199	93
11546	199	94
11547	202	96
11548	203	99
11549	205	99
11550	205	100
11551	208	101
11552	209	101
11553	211	102
11554	215	104
11555	216	106
11556	217	110
11557	218	113
11558	220	117
11559	223	117
11560	226	120
11561	226	121
11562	226	121
11563	228	123
11564	65	14
11565	64	8
11566	64	10
11567	65	15
11568	69	18
11569	71	20
11570	75	24
11571	76	24
11572	78	24
11573	81	29
11574	83	32
11575	87	33
11576	73	16
11577	75	16
11578	75	17
11579	76	21
11580	73	22
11581	73	24
11582	71	26
11583	70	26
11584	73	26
11585	75	11
11586	77	9
11587	80	7
11588	73	8
11589	73	7
11590	72	5
11591	72	6
11592	75	5
11593	72	3
11594	77	4
11595	81	5
11596	82	8
11597	84	10
11598	88	9
11599	90	11
11600	91	12
11601	91	10
11602	96	13
11603	97	15
11604	100	15
11605	93	15
11606	93	16
11607	94	18
11608	96	20
11609	96	20
11610	85	6
11611	87	6
11612	87	5
11613	92	7
11614	92	7
11615	93	9
11616	95	10
11617	97	11
11618	98	14
11619	102	16
11620	102	18
11621	106	21
11622	100	22
11623	103	24
11624	104	24
11625	104	24
11626	105	24
11627	106	26
11628	108	26
11629	110	27
11630	111	31
11631	113	33
11632	114	34
11633	114	35
11634	115	36
11635	73	8
11636	71	8
11637	70	9
11638	70	3
11639	69	4
11640	70	4
11641	68	3
11642	70	4
11643	71	5
11644	72	3
11645	73	2
11646	75	3
11647	75	4
11648	69	6
11649	71	6
11650	74	6
11651	74	7
11652	82	9
11653	83	11
11654	73	14
11655	73	16
11656	77	19
11657	79	6
11658	79	8
11659	79	9
11660	80	12
11661	67	12
11662	67	15
11663	66	16
11664	66	19
11665	68	19
11666	69	17
11667	72	17
11668	74	17
11669	77	18
11670	80	17
11671	85	17
11672	71	15
11673	71	18
11674	75	17
11675	74	18
11676	74	19
11677	76	21
11678	79	23
11679	73	26
11680	76	28
11681	79	30
11682	80	24
11683	81	24
11684	82	24
11685	84	24
11686	88	26
11687	90	30
11688	81	22
11689	81	23
11690	84	26
11691	84	20
11692	87	19
11693	88	21
11694	88	26
11695	90	23
11696	90	23
11697	90	26
11698	92	27
11699	96	31
11700	97	32
11701	98	33
11702	100	34
11703	76	37
11704	76	37
11705	75	25
11706	75	27
11707	76	30
11708	76	34
11709	77	29
11710	79	30
11711	79	31
11712	80	31
11713	80	32
11714	81	35
11715	82	37
11716	84	37
11717	84	40
11718	84	41
11719	86	42
11720	87	42
11721	83	44
11722	87	45
11723	89	46
11724	90	47
11725	92	47
11726	95	48
11727	95	48
11728	69	31
11729	71	32
11730	71	34
11731	71	28
11732	72	28
11733	66	30
11734	67	31
11735	70	35
11736	70	36
11737	70	36
11738	71	37
11739	71	38
11740	73	38
11741	75	38
11742	76	38
11743	76	40
11744	76	42
11745	77	45
11746	80	47
11747	81	50
11748	51	24
11749	51	25
11750	51	27
11751	52	29
11752	55	30
11753	58	31
11754	60	32
11755	61	34
11756	63	35
11757	64	36
11758	67	36
11759	67	37
11760	70	38
11761	73	38
11762	74	38
11763	75	23
11764	77	20
11765	79	23
11766	82	22
11767	83	22
11768	84	21
11769	87	23
11770	87	25
11771	55	25
11772	56	27
11773	56	29
11774	57	31
11775	49	25
11776	49	28
11777	51	24
11778	54	25
11779	52	25
11780	52	27
11781	50	29
11782	50	22
11783	48	22
11784	48	22
11785	49	22
11786	50	22
11787	50	22
11788	52	24
11789	52	24
11790	54	26
11791	52	19
11792	54	18
11793	54	20
11794	55	25
11795	55	26
11796	55	26
11797	57	24
11798	60	23
11799	40	23
11800	41	22
11801	43	22
11802	44	23
11803	46	20
11804	48	22
11805	39	24
11806	38	27
11807	41	27
11808	43	20
11809	44	22
11810	46	23
11811	49	19
11812	49	19
11813	40	19
11814	40	22
11815	40	23
11816	44	24
11817	44	26
11818	47	26
11819	49	27
11820	51	28
11821	54	28
11822	38	10
11823	39	12
11824	40	14
11825	40	15
11826	43	17
11827	44	18
11828	48	18
11829	49	20
11830	50	23
11831	36	19
11832	36	17
11833	36	15
11834	36	15
11835	38	14
11836	41	12
11837	42	10
11838	46	11
11839	47	11
11840	49	12
11841	51	13
11842	45	15
11843	48	17
11844	48	19
11845	48	21
11846	48	23
11847	36	16
11848	36	20
11849	39	23
11850	39	15
11851	43	19
11852	44	19
11853	33	20
11854	34	23
11855	34	24
11856	34	26
11857	39	28
11858	39	16
11859	40	17
11860	43	19
11861	45	17
11862	46	15
11863	28	17
11864	29	15
11865	29	16
11866	30	19
11867	31	22
11868	32	24
11869	33	23
11870	36	24
11871	40	25
11872	43	27
11873	46	27
11874	48	28
11875	49	30
11876	52	32
11877	54	34
11878	33	17
11879	32	19
11880	32	22
11881	32	16
11882	30	17
11883	28	17
11884	29	22
11885	31	23
11886	31	15
11887	35	13
11888	39	15
11889	44	16
11890	45	18
11891	47	19
11892	50	17
11893	52	15
11894	54	15
11895	35	15
11896	36	16
11897	38	17
11898	40	21
11899	38	16
11900	39	16
11901	45	15
11902	49	16
11903	52	17
11904	54	20
11905	42	22
11906	45	24
11907	48	19
11908	49	20
11909	49	22
11910	50	20
11911	50	20
11912	52	23
11913	55	24
11914	54	25
11915	58	25
11916	58	26
11917	59	26
11918	60	26
11919	62	27
11920	64	28
11921	66	31
11922	68	31
11923	69	32
11924	72	32
11925	73	36
11926	76	41
11927	79	42
11928	49	20
11929	51	20
11930	53	23
11931	56	23
11932	57	21
11933	57	24
11934	58	24
11935	59	27
11936	60	26
11937	60	30
11938	60	31
11939	38	33
11940	40	36
11941	40	30
11942	40	31
11943	42	32
11944	45	37
11945	46	33
11946	48	36
11947	48	37
11948	49	37
11949	49	37
11950	50	31
11951	52	33
11952	52	33
11953	53	37
11954	54	41
11955	55	42
11956	59	38
11957	63	39
11958	68	41
11959	69	41
11960	72	41
11961	45	37
11962	46	37
11963	48	36
11964	50	36
11965	50	38
11966	53	39
11967	53	33
11968	55	33
11969	56	35
11970	56	38
11971	58	38
11972	63	38
11973	65	40
11974	67	41
11975	70	42
11976	60	43
11977	63	43
11978	66	46
11979	53	39
11980	54	41
11981	55	42
11982	58	44
11983	59	30
11984	61	32
11985	63	30
11986	64	31
11987	68	29
11988	74	31
11989	76	31
11990	78	30
11991	80	32
11992	84	30
11993	87	31
11994	88	33
11995	53	30
11996	53	32
11997	53	33
11998	51	32
11999	50	31
12000	51	31
12001	50	32
12002	50	29
12003	51	33
12004	52	38
12005	49	38
12006	51	40
12007	54	41
12008	54	42
12009	57	44
12010	59	30
12011	61	29
12012	64	30
12013	67	31
12014	69	32
12015	53	34
12016	55	34
12017	57	34
12018	58	34
12019	60	37
12020	61	37
12021	64	39
12022	66	40
12023	55	30
12024	56	31
12025	60	23
12026	60	23
12027	60	23
12028	54	23
12029	56	26
12030	57	28
12031	59	29
12032	60	29
12033	64	30
12034	64	32
12035	65	34
12036	68	36
12037	69	39
12038	75	41
12039	77	44
12040	77	44
12041	79	48
12042	79	48
12043	82	49
12044	83	51
12045	84	52
12046	86	52
12047	88	53
12048	92	56
12049	96	60
12050	77	26
12051	79	27
12052	82	25
12053	83	25
12054	67	23
12055	67	26
12056	66	29
12057	65	31
12058	66	28
12059	67	28
12060	66	29
12061	67	31
12062	66	29
12063	67	29
12064	66	28
12065	66	26
12066	68	27
12067	69	30
12068	71	32
12069	73	32
12070	63	31
12071	63	31
12072	67	32
12073	69	32
12074	71	34
12075	73	34
12076	67	36
12077	72	36
12078	70	36
12079	70	39
12080	70	40
12081	69	42
12082	72	44
12083	72	47
12084	73	29
12085	74	30
12086	74	31
12087	77	33
12088	80	32
12089	81	34
12090	83	35
12091	83	37
12092	84	37
12093	84	38
12094	84	25
12095	89	23
12096	90	23
12097	90	23
12098	93	25
12099	95	25
12100	95	27
12101	98	26
12102	100	27
12103	63	28
12104	65	29
12105	66	31
12106	67	32
12107	70	35
12108	74	35
12109	74	36
12110	76	37
12111	77	39
12112	78	40
12113	83	42
12114	87	42
12115	94	42
12116	96	43
12117	100	47
12118	102	48
12119	102	50
12120	84	23
12121	72	24
12122	71	28
12123	70	29
12124	69	24
12125	70	24
12126	68	24
12127	73	26
12128	72	28
12129	72	27
12130	73	29
12131	73	31
12132	72	30
12133	72	30
12134	71	29
12135	73	29
12136	71	29
12137	70	31
12138	72	33
12139	73	34
12140	74	34
12141	76	36
12142	79	39
12143	80	41
12144	81	43
12145	81	46
12146	83	46
12147	85	46
12148	86	49
12149	87	50
12150	89	52
12151	69	41
12152	71	35
12153	69	38
12154	68	34
12155	67	36
12156	66	37
12157	66	33
12158	66	34
12159	67	35
12160	67	37
12161	68	40
12162	70	41
12163	74	46
12164	74	49
12165	77	51
12166	71	46
12167	68	46
12168	67	47
12169	68	48
12170	70	48
12171	71	34
12172	71	38
12173	73	36
12174	74	36
12175	74	36
12176	74	34
12177	75	32
12178	58	32
12179	57	31
12180	59	30
12181	59	32
12182	60	36
12183	62	37
12184	63	37
12185	64	32
12186	66	35
12187	69	34
12188	70	35
12189	63	34
12190	65	35
12191	67	35
12192	68	36
12193	71	37
12194	74	39
12195	76	41
12196	78	41
12197	81	42
12198	76	36
12199	72	40
12200	73	42
12201	72	45
12202	73	47
12203	73	37
12204	71	42
12205	73	43
12206	73	41
12207	74	41
12208	75	39
12209	78	40
12210	82	41
12211	84	43
12212	88	44
12213	90	46
12214	90	49
12215	90	49
12216	93	53
12217	93	53
12218	95	54
12219	96	55
12220	98	58
12221	101	62
12222	104	62
12223	106	63
12224	108	64
12225	109	64
12226	112	65
12227	113	66
12228	117	69
12229	119	69
12230	120	69
12231	123	69
12232	127	71
12233	130	72
12234	131	77
12235	131	78
12236	132	81
12237	133	81
12238	133	82
12239	135	84
12240	139	87
12241	141	89
12242	143	91
12243	146	92
12244	146	93
12245	86	46
12246	91	47
12247	90	49
12248	90	52
12249	91	52
12250	94	52
12251	94	52
12252	96	52
12253	99	57
12254	102	51
12255	103	53
12256	106	55
12257	107	58
12258	109	59
12259	111	60
12260	113	61
12261	114	61
12262	121	61
12263	122	62
12264	124	63
12265	127	65
12266	129	66
12267	129	67
12268	130	70
12269	134	72
12270	135	75
12271	137	77
12272	138	78
12273	140	78
12274	143	79
12275	149	80
12276	151	82
12277	100	40
12278	99	38
12279	99	37
12280	99	36
12281	99	36
12282	99	36
12283	100	36
12284	99	39
12285	99	35
12286	101	36
12287	103	36
12288	101	32
12289	99	31
12290	101	32
12291	101	31
12292	101	30
12293	102	30
12294	103	30
12295	105	31
12296	107	31
12297	109	33
12298	112	28
12299	113	26
12300	115	27
12301	117	25
12302	121	27
12303	123	28
12304	125	30
12305	126	31
12306	126	31
12307	126	33
12308	127	28
12309	130	29
12310	112	31
12311	113	32
12312	106	22
12313	106	21
12314	108	23
12315	111	24
12316	112	25
12317	115	26
12318	119	28
12319	119	29
12320	120	30
12321	121	34
12322	122	35
12323	124	39
12324	126	40
12325	126	40
12326	127	41
12327	128	42
12328	130	43
12329	131	46
12330	132	50
12331	132	50
12332	133	55
12333	134	56
12334	137	56
12335	137	59
12336	109	24
12337	114	26
12338	109	27
12339	110	27
12340	110	29
12341	113	30
12342	113	32
12343	114	33
12344	116	34
12345	114	34
12346	116	35
12347	110	35
12348	110	35
12349	114	36
12350	114	13
12351	115	12
12352	114	12
12353	114	14
12354	113	12
12355	113	16
12356	113	19
12357	111	16
12358	112	17
12359	110	17
12360	110	18
12361	113	19
12362	113	16
12363	117	17
12364	120	19
12365	115	19
12366	116	21
12367	116	13
12368	119	11
12369	123	11
12370	124	12
12371	114	13
12372	118	14
12373	119	16
12374	121	18
12375	121	21
12376	117	15
12377	118	16
12378	122	18
12379	123	22
12380	124	23
12381	126	24
12382	129	26
12383	131	27
12384	134	29
12385	135	29
12386	137	30
12387	138	31
12388	138	31
12389	124	16
12390	124	20
12391	124	21
12392	124	16
12393	126	19
12394	129	21
12395	132	18
12396	133	18
12397	135	20
12398	136	20
12399	138	21
12400	140	13
12401	141	17
12402	141	19
12403	144	21
12404	145	23
12405	146	23
12406	124	24
12407	128	27
12408	128	27
12409	113	24
12410	111	13
12411	110	15
12412	113	13
12413	114	14
12414	116	14
12415	109	14
12416	108	12
12417	106	13
12418	108	13
12419	109	15
12420	110	16
12421	111	15
12422	112	15
12423	113	18
12424	115	20
12425	116	20
12426	104	12
12427	107	15
12428	109	17
12429	110	17
12430	110	20
12431	114	21
12432	118	23
12433	120	25
12434	125	26
12435	126	27
12436	129	27
12437	130	28
12438	132	29
12439	135	30
12440	136	30
12441	138	33
12442	138	35
12443	141	38
12444	142	39
12445	141	18
12446	141	21
12447	143	22
12448	111	23
12449	114	23
12450	116	26
12451	116	28
12452	117	31
12453	118	31
12454	124	34
12455	125	36
12456	125	36
12457	126	38
12458	127	39
12459	128	39
12460	128	41
12461	128	43
12462	129	44
12463	131	46
12464	133	49
12465	133	49
12466	139	50
12467	144	50
12468	148	52
12469	151	56
12470	153	56
12471	157	57
12472	157	58
12473	159	60
12474	162	61
12475	164	63
12476	166	64
12477	169	65
12478	116	20
12479	117	22
12480	117	18
12481	119	21
12482	119	22
12483	122	24
12484	124	25
12485	128	26
12486	129	27
12487	133	28
12488	134	28
12489	130	19
12490	131	19
12491	133	19
12492	136	14
12493	136	16
12494	137	17
12495	138	18
12496	140	21
12497	140	23
12498	120	24
12499	121	25
12500	122	26
12501	124	27
12502	127	28
12503	128	31
12504	131	31
12505	133	35
12506	134	36
12507	137	38
12508	137	40
12509	138	41
12510	138	41
12511	141	41
12512	141	41
12513	144	43
12514	145	44
12515	148	46
12516	152	47
12517	153	50
12518	155	51
12519	156	53
12520	158	54
12521	160	56
12522	162	57
12523	163	59
12524	164	59
12525	168	61
12526	168	63
12527	169	64
12528	169	64
12529	170	67
12530	170	67
12531	172	67
12532	175	67
12533	176	69
12534	178	69
12535	179	71
12536	181	73
12537	182	75
12538	183	80
12539	186	81
12540	190	83
12541	192	85
12542	194	87
12543	195	89
12544	195	89
12545	117	22
12546	118	23
12547	110	27
12548	108	27
12549	106	30
12550	104	35
12551	105	28
12552	106	30
12553	106	28
12554	107	28
12555	102	26
12556	103	27
12557	104	27
12558	103	24
12559	103	25
12560	104	26
12561	102	27
12562	101	27
12563	102	27
12564	100	23
12565	99	27
12566	99	28
12567	99	31
12568	98	34
12569	100	24
12570	99	22
12571	97	20
12572	97	22
12573	100	23
12574	101	28
12575	104	28
12576	105	30
12577	107	22
12578	108	22
12579	108	24
12580	109	25
12581	110	27
12582	113	30
12583	99	33
12584	97	35
12585	96	26
12586	95	28
12587	96	29
12588	96	30
12589	97	32
12590	98	33
12591	99	24
12592	102	25
12593	105	26
12594	105	28
12595	106	28
12596	106	29
12597	107	29
12598	110	29
12599	111	34
12600	113	34
12601	113	35
12602	114	37
